hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2447.19, 0, 13.8154, 13.8154
0, 1800.00000, 2447.19, 0, 13.8156, 13.8156
0, 2700.00000, 2454.6, 0, 12.3345, 12.3345
1, 0.00000, 2454.6, 0, 12.3345, 12.3345
1, 900.00000, 2454.6, 0, 12.3345, 12.3345
1, 1800.00000, 2462.98, 0, 11.3593, 11.3593
1, 2700.00000, 2462.98, 0, 11.3593, 11.3593
2, 0.00000, 2462.98, 0, 11.3593, 11.3593
2, 900.00000, 2462.98, 0, 11.3593, 11.3593
2, 1800.00000, 2462.98, 0, 11.3593, 11.3593
2, 2700.00000, 2476.35, 0, 10.9927, 10.9927
3, 0.00000, 2476.35, 0, 10.9928, 10.9928
3, 900.00000, 2476.35, 0, 10.9928, 10.9928
3, 1800.00000, 2482.83, 0, 10.5066, 10.5066
3, 2700.00000, 2482.84, 0, 10.5065, 10.5065
4, 0.00000, 2482.84, 0, 10.5065, 10.5065
4, 900.00000, 2482.84, 0, 10.5065, 10.5065
4, 1800.00000, 2482.84, 0, 10.5065, 10.5065
4, 2700.00000, 2474.94, 0, 10.4855, 10.4855
5, 0.00000, 2474.94, 0, 10.4855, 10.4855
5, 900.00000, 2474.94, 0, 10.4855, 10.4855
5, 1800.00000, 2465.98, 0, 10.9267, 10.9267
5, 2700.00000, 2465.98, 0, 10.9265, 10.9265
6, 0.00000, 2465.98, 0, 10.9265, 10.9265
6, 900.00000, 2465.98, 0, 10.9265, 10.9265
6, 1800.00000, 2465.98, 0, 10.9265, 10.9265
6, 2700.00000, 2464.68, 0, 11.921, 11.921
7, 0.00000, 2464.67, 0, 11.9212, 11.9212
7, 900.00000, 2464.67, 0, 11.9212, 11.9212
7, 1800.00000, 2461.84, 0, 13.5827, 13.5827
7, 2700.00000, 2461.85, 0, 13.5826, 13.5826
8, 0.00000, 2461.85, 0, 13.5825, 13.5825
8, 900.00000, 2461.85, 0, 13.5825, 13.5825
8, 1800.00000, 2461.85, 0, 13.5825, 13.5825
8, 2700.00000, 2472.79, 0, 15.0471, 15.0471
9, 0.00000, 2472.78, 0, 15.0471, 15.0471
9, 900.00000, 2472.78, 0, 15.0471, 15.0471
9, 1800.00000, 2489.44, 0, 15.8081, 15.8081
9, 2700.00000, 2489.42, 0, 15.8088, 15.8088
10, 0.00000, 2489.42, 0, 15.8088, 15.8088
10, 900.00000, 2489.42, 0, 15.8088, 15.8088
10, 1800.00000, 2489.42, 0, 15.8088, 15.8088
10, 2700.00000, 2498.16, 0, 16.827, 16.827
11, 0.00000, 2498.14, 0, 16.8277, 16.8277
11, 900.00000, 2498.14, 0, 16.8277, 16.8277
11, 1800.00000, 2494.02, 0, 17.7334, 17.7334
11, 2700.00000, 2494, 0, 17.7343, 17.7343
12, 0.00000, 2494, 0, 17.7343, 17.7343
12, 900.00000, 2494, 0, 17.7343, 17.7343
12, 1800.00000, 2494, 0, 17.7343, 17.7343
12, 2700.00000, 2496.1, 0, 17.647, 17.647
13, 0.00000, 2496.08, 0, 17.6479, 17.6479
13, 900.00000, 2496.08, 0, 17.6479, 17.6479
13, 1800.00000, 2500.7, 0, 17.5255, 17.5255
13, 2700.00000, 2500.69, 0, 17.526, 17.526
14, 0.00000, 2500.69, 0, 17.526, 17.526
14, 900.00000, 2500.69, 0, 17.526, 17.526
14, 1800.00000, 2500.69, 0, 17.526, 17.526
14, 2700.00000, 2496.21, 0, 17.7336, 17.7336
15, 0.00000, 2496.23, 0, 17.7329, 17.7329
15, 900.00000, 2496.23, 0, 17.7329, 17.7329
15, 1800.00000, 2484.66, 0, 17.9802, 17.9802
15, 2700.00000, 2484.64, 0, 17.9811, 17.9811
16, 0.00000, 2484.64, 0, 17.9811, 17.9811
16, 900.00000, 2484.64, 0, 17.9811, 17.9811
16, 1800.00000, 2484.64, 0, 17.9811, 17.9811
16, 2700.00000, 2465.75, 0, 18.1367, 18.1367
17, 0.00000, 2465.74, 0, 18.1371, 18.1371
17, 900.00000, 2465.74, 0, 18.1371, 18.1371
17, 1800.00000, 2469.56, 0, 17.3493, 17.3493
17, 2700.00000, 2469.59, 0, 17.3483, 17.3483
18, 0.00000, 2469.59, 0, 17.3483, 17.3483
18, 900.00000, 2469.59, 0, 17.3483, 17.3483
18, 1800.00000, 2469.59, 0, 17.3483, 17.3483
18, 2700.00000, 2453.67, 0, 17.0601, 17.0601
19, 0.00000, 2453.68, 0, 17.0598, 17.0598
19, 900.00000, 2453.68, 0, 17.0598, 17.0598
19, 1800.00000, 2461.21, 0, 16.5898, 16.5898
19, 2700.00000, 2461.21, 0, 16.5896, 16.5896
20, 0.00000, 2461.21, 0, 16.5896, 16.5896
20, 900.00000, 2461.21, 0, 16.5896, 16.5896
20, 1800.00000, 2461.21, 0, 16.5896, 16.5896
20, 2700.00000, 2481.37, 0, 15.7883, 15.7883
21, 0.00000, 2481.37, 0, 15.788, 15.788
21, 900.00000, 2481.37, 0, 15.788, 15.788
21, 1800.00000, 2481.37, 0, 15.788, 15.788
21, 2700.00000, 2481.37, 0, 15.788, 15.788
22, 0.00000, 2481.37, 0, 15.788, 15.788
22, 900.00000, 2481.37, 0, 15.788, 15.788
22, 1800.00000, 2481.37, 0, 15.788, 15.788
22, 2700.00000, 2472.17, 0, 14.9783, 14.9783
23, 0.00000, 2472.17, 0, 14.9785, 14.9785
23, 900.00000, 2472.17, 0, 14.9785, 14.9785
23, 1800.00000, 2478.5, 0, 13.6411, 13.6411
23, 2700.00000, 2478.5, 0, 13.6411, 13.6411
24, 0.00000, 2478.5, 0, 13.6411, 13.6411
