hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2384.97, 0, 26.2349, 26.2349
0, 1800.00000, 2384.96, 0, 26.2353, 26.2353
0, 2700.00000, 2390.93, 0, 23.4348, 23.4348
1, 0.00000, 2390.93, 0, 23.4351, 23.4351
1, 900.00000, 2390.93, 0, 23.4351, 23.4351
1, 1800.00000, 2399.05, 0, 21.5825, 21.5825
1, 2700.00000, 2399.05, 0, 21.5826, 21.5826
2, 0.00000, 2399.05, 0, 21.5826, 21.5826
2, 900.00000, 2399.05, 0, 21.5826, 21.5826
2, 1800.00000, 2399.05, 0, 21.5826, 21.5826
2, 2700.00000, 2412.05, 0, 20.8863, 20.8863
3, 0.00000, 2412.05, 0, 20.8864, 20.8864
3, 900.00000, 2412.05, 0, 20.8864, 20.8864
3, 1800.00000, 2418.34, 0, 19.963, 19.963
3, 2700.00000, 2418.34, 0, 19.9628, 19.9628
4, 0.00000, 2418.34, 0, 19.9628, 19.9628
4, 900.00000, 2418.34, 0, 19.9628, 19.9628
4, 1800.00000, 2418.34, 0, 19.9628, 19.9628
4, 2700.00000, 2410.66, 0, 19.9227, 19.9227
5, 0.00000, 2410.66, 0, 19.9227, 19.9227
5, 900.00000, 2410.66, 0, 19.9227, 19.9227
5, 1800.00000, 2401.95, 0, 20.7608, 20.7608
5, 2700.00000, 2401.95, 0, 20.7605, 20.7605
6, 0.00000, 2401.95, 0, 20.7605, 20.7605
6, 900.00000, 2401.95, 0, 20.7605, 20.7605
6, 1800.00000, 2401.95, 0, 20.7605, 20.7605
6, 2700.00000, 2397.45, 0, 22.6806, 22.6806
7, 0.00000, 2397.45, 0, 22.681, 22.681
7, 900.00000, 2397.45, 0, 22.681, 22.681
7, 1800.00000, 2391.47, 0, 25.8767, 25.8767
7, 2700.00000, 2391.48, 0, 25.8765, 25.8765
8, 0.00000, 2391.48, 0, 25.8765, 25.8765
8, 900.00000, 2391.48, 0, 25.8765, 25.8765
8, 1800.00000, 2391.48, 0, 25.8765, 25.8765
8, 2700.00000, 2399.28, 0, 28.7003, 28.7003
9, 0.00000, 2399.28, 0, 28.7004, 28.7004
9, 900.00000, 2399.28, 0, 28.7004, 28.7004
9, 1800.00000, 2409.61, 0, 30.2248, 30.2248
9, 2700.00000, 2409.6, 0, 30.2262, 30.2262
10, 0.00000, 2409.6, 0, 30.2262, 30.2262
10, 900.00000, 2409.6, 0, 30.2262, 30.2262
10, 1800.00000, 2409.6, 0, 30.2262, 30.2262
10, 2700.00000, 2424.48, 0, 32.0877, 32.0877
11, 0.00000, 2424.46, 0, 32.0891, 32.0891
11, 900.00000, 2424.46, 0, 32.0892, 32.0892
11, 1800.00000, 2417.99, 0, 33.8508, 33.8508
11, 2700.00000, 2417.97, 0, 33.8525, 33.8525
12, 0.00000, 2417.97, 0, 33.8525, 33.8525
12, 900.00000, 2417.97, 0, 33.8525, 33.8525
12, 1800.00000, 2417.97, 0, 33.8525, 33.8525
12, 2700.00000, 2417.44, 0, 33.7217, 33.7217
13, 0.00000, 2417.41, 0, 33.7233, 33.7233
13, 900.00000, 2417.41, 0, 33.7234, 33.7234
13, 1800.00000, 2422, 0, 33.4879, 33.4879
13, 2700.00000, 2421.99, 0, 33.4888, 33.4888
14, 0.00000, 2421.99, 0, 33.4888, 33.4888
14, 900.00000, 2421.99, 0, 33.4888, 33.4888
14, 1800.00000, 2421.99, 0, 33.4888, 33.4888
14, 2700.00000, 2423.83, 0, 33.7974, 33.7974
15, 0.00000, 2423.82, 0, 33.7981, 33.7981
15, 900.00000, 2423.82, 0, 33.7981, 33.7981
15, 1800.00000, 2418.23, 0, 34.191, 34.191
15, 2700.00000, 2418.23, 0, 34.1912, 34.1912
16, 0.00000, 2418.23, 0, 34.1911, 34.1911
16, 900.00000, 2418.23, 0, 34.1911, 34.1911
16, 1800.00000, 2418.23, 0, 34.1911, 34.1911
16, 2700.00000, 2397.15, 0, 34.5265, 34.5265
17, 0.00000, 2397.16, 0, 34.5262, 34.5262
17, 900.00000, 2397.16, 0, 34.5262, 34.5262
17, 1800.00000, 2393.2, 0, 33.1323, 33.1323
17, 2700.00000, 2393.22, 0, 33.1305, 33.1305
18, 0.00000, 2393.22, 0, 33.1304, 33.1304
18, 900.00000, 2393.22, 0, 33.1304, 33.1304
18, 1800.00000, 2393.22, 0, 33.1304, 33.1304
18, 2700.00000, 2380.68, 0, 32.5406, 32.5406
19, 0.00000, 2380.68, 0, 32.5403, 32.5403
19, 900.00000, 2380.68, 0, 32.5403, 32.5403
19, 1800.00000, 2389.82, 0, 31.6194, 31.6194
19, 2700.00000, 2389.82, 0, 31.6192, 31.6192
20, 0.00000, 2389.82, 0, 31.6192, 31.6192
20, 900.00000, 2389.82, 0, 31.6192, 31.6192
20, 1800.00000, 2389.82, 0, 31.6192, 31.6192
20, 2700.00000, 2399.62, 0, 30.214, 30.214
21, 0.00000, 2399.62, 0, 30.2139, 30.2139
21, 900.00000, 2399.62, 0, 30.2139, 30.2139
21, 1800.00000, 2389.37, 0, 30.3433, 30.3433
21, 2700.00000, 2389.37, 0, 30.3435, 30.3435
22, 0.00000, 2389.37, 0, 30.3435, 30.3435
22, 900.00000, 2389.37, 0, 30.3435, 30.3435
22, 1800.00000, 2389.37, 0, 30.3435, 30.3435
22, 2700.00000, 2395.86, 0, 28.6032, 28.6032
23, 0.00000, 2395.86, 0, 28.6032, 28.6032
23, 900.00000, 2395.86, 0, 28.6032, 28.6032
23, 1800.00000, 2415.84, 0, 25.9003, 25.9003
23, 2700.00000, 2415.84, 0, 25.8999, 25.8999
24, 0.00000, 2415.84, 0, 25.8999, 25.8999
