hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2403.36, 0, 14.107, 14.107
0, 1800.00000, 2403.36, 0, 14.107, 14.107
0, 2700.00000, 2415.51, 0, 12.6968, 12.6968
1, 0.00000, 2415.51, 0, 12.6967, 12.6967
1, 900.00000, 2415.51, 0, 12.6967, 12.6967
1, 1800.00000, 2419.5, 0, 11.7521, 11.7521
1, 2700.00000, 2419.5, 0, 11.7521, 11.7521
2, 0.00000, 2419.5, 0, 11.7521, 11.7521
2, 900.00000, 2419.5, 0, 11.7521, 11.7521
2, 1800.00000, 2419.5, 0, 11.7521, 11.7521
2, 2700.00000, 2425.16, 0, 11.4614, 11.4614
3, 0.00000, 2425.16, 0, 11.4614, 11.4614
3, 900.00000, 2425.16, 0, 11.4614, 11.4614
3, 1800.00000, 2428.07, 0, 10.9962, 10.9962
3, 2700.00000, 2428.07, 0, 10.9963, 10.9963
4, 0.00000, 2428.07, 0, 10.9963, 10.9963
4, 900.00000, 2428.07, 0, 10.9963, 10.9963
4, 1800.00000, 2428.07, 0, 10.9963, 10.9963
4, 2700.00000, 2424.89, 0, 10.925, 10.925
5, 0.00000, 2424.89, 0, 10.925, 10.925
5, 900.00000, 2424.89, 0, 10.925, 10.925
5, 1800.00000, 2420.97, 0, 11.3249, 11.3249
5, 2700.00000, 2420.97, 0, 11.325, 11.325
6, 0.00000, 2420.97, 0, 11.325, 11.325
6, 900.00000, 2420.97, 0, 11.325, 11.325
6, 1800.00000, 2420.97, 0, 11.325, 11.325
6, 2700.00000, 2419.19, 0, 12.3404, 12.3404
7, 0.00000, 2419.18, 0, 12.3403, 12.3403
7, 900.00000, 2419.18, 0, 12.3403, 12.3403
7, 1800.00000, 2416.38, 0, 14.0276, 14.0276
7, 2700.00000, 2416.38, 0, 14.0277, 14.0277
8, 0.00000, 2416.38, 0, 14.0277, 14.0277
8, 900.00000, 2416.38, 0, 14.0277, 14.0277
8, 1800.00000, 2416.38, 0, 14.0277, 14.0277
8, 2700.00000, 2419.39, 0, 15.6286, 15.6286
9, 0.00000, 2419.39, 0, 15.6286, 15.6286
9, 900.00000, 2419.39, 0, 15.6286, 15.6286
9, 1800.00000, 2424.46, 0, 16.5652, 16.5652
9, 2700.00000, 2424.45, 0, 16.5649, 16.5649
10, 0.00000, 2424.45, 0, 16.5649, 16.5649
10, 900.00000, 2424.45, 0, 16.5649, 16.5649
10, 1800.00000, 2424.45, 0, 16.5649, 16.5649
10, 2700.00000, 2431.85, 0, 17.7486, 17.7486
11, 0.00000, 2431.85, 0, 17.7483, 17.7483
11, 900.00000, 2431.85, 0, 17.7483, 17.7483
11, 1800.00000, 2429.06, 0, 18.6523, 18.6523
11, 2700.00000, 2429.06, 0, 18.652, 18.652
12, 0.00000, 2429.05, 0, 18.652, 18.652
12, 900.00000, 2429.05, 0, 18.652, 18.652
12, 1800.00000, 2429.05, 0, 18.652, 18.652
12, 2700.00000, 2429.18, 0, 18.5778, 18.5778
13, 0.00000, 2429.17, 0, 18.5775, 18.5775
13, 900.00000, 2429.17, 0, 18.5775, 18.5775
13, 1800.00000, 2431.17, 0, 18.4986, 18.4986
13, 2700.00000, 2431.17, 0, 18.4984, 18.4984
14, 0.00000, 2431.17, 0, 18.4984, 18.4984
14, 900.00000, 2431.17, 0, 18.4984, 18.4984
14, 1800.00000, 2431.17, 0, 18.4984, 18.4984
14, 2700.00000, 2431.91, 0, 18.6893, 18.6893
15, 0.00000, 2431.91, 0, 18.6891, 18.6891
15, 900.00000, 2431.91, 0, 18.6891, 18.6891
15, 1800.00000, 2429.29, 0, 18.8425, 18.8425
15, 2700.00000, 2429.29, 0, 18.8424, 18.8424
16, 0.00000, 2429.29, 0, 18.8424, 18.8424
16, 900.00000, 2429.29, 0, 18.8424, 18.8424
16, 1800.00000, 2429.29, 0, 18.8424, 18.8424
16, 2700.00000, 2419.24, 0, 18.7831, 18.7831
17, 0.00000, 2419.24, 0, 18.7833, 18.7833
17, 900.00000, 2419.24, 0, 18.7833, 18.7833
17, 1800.00000, 2424.83, 0, 18.0357, 18.0357
17, 2700.00000, 2424.84, 0, 18.036, 18.036
18, 0.00000, 2424.84, 0, 18.036, 18.036
18, 900.00000, 2424.84, 0, 18.036, 18.036
18, 1800.00000, 2424.84, 0, 18.036, 18.036
18, 2700.00000, 2417.79, 0, 17.5705, 17.5705
19, 0.00000, 2417.79, 0, 17.5706, 17.5706
19, 900.00000, 2417.79, 0, 17.5706, 17.5706
19, 1800.00000, 2421.16, 0, 17.1627, 17.1627
19, 2700.00000, 2421.16, 0, 17.1628, 17.1628
20, 0.00000, 2421.16, 0, 17.1628, 17.1628
20, 900.00000, 2421.16, 0, 17.1628, 17.1628
20, 1800.00000, 2421.16, 0, 17.1628, 17.1628
20, 2700.00000, 2425.67, 0, 16.4978, 16.4978
21, 0.00000, 2425.67, 0, 16.4979, 16.4979
21, 900.00000, 2425.67, 0, 16.4979, 16.4979
21, 1800.00000, 2421.39, 0, 16.4688, 16.4688
21, 2700.00000, 2421.39, 0, 16.4688, 16.4688
22, 0.00000, 2421.39, 0, 16.4688, 16.4688
22, 900.00000, 2421.39, 0, 16.4688, 16.4688
22, 1800.00000, 2421.39, 0, 16.4688, 16.4688
22, 2700.00000, 2424.65, 0, 15.5873, 15.5873
23, 0.00000, 2424.65, 0, 15.5873, 15.5873
23, 900.00000, 2424.65, 0, 15.5873, 15.5873
23, 1800.00000, 2433.8, 0, 14.2855, 14.2855
23, 2700.00000, 2433.8, 0, 14.2856, 14.2856
24, 0.00000, 2433.8, 0, 14.2856, 14.2856
