hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2463.37, 0, 14.0872, 14.0872
0, 1800.00000, 2463.38, 0, 14.0872, 14.0872
0, 2700.00000, 2466.47, 0, 12.6152, 12.6152
1, 0.00000, 2466.47, 0, 12.6152, 12.6152
1, 900.00000, 2466.47, 0, 12.6152, 12.6152
1, 1800.00000, 2472.25, 0, 11.6574, 11.6574
1, 2700.00000, 2472.25, 0, 11.6574, 11.6574
2, 0.00000, 2472.25, 0, 11.6574, 11.6574
2, 900.00000, 2472.25, 0, 11.6574, 11.6574
2, 1800.00000, 2472.25, 0, 11.6574, 11.6574
2, 2700.00000, 2485.64, 0, 11.3425, 11.3425
3, 0.00000, 2485.64, 0, 11.3425, 11.3425
3, 900.00000, 2485.64, 0, 11.3425, 11.3425
3, 1800.00000, 2490.71, 0, 10.8692, 10.8692
3, 2700.00000, 2490.71, 0, 10.8692, 10.8692
4, 0.00000, 2490.71, 0, 10.8692, 10.8692
4, 900.00000, 2490.71, 0, 10.8692, 10.8692
4, 1800.00000, 2490.71, 0, 10.8692, 10.8692
4, 2700.00000, 2481.91, 0, 10.8129, 10.8129
5, 0.00000, 2481.91, 0, 10.8129, 10.8129
5, 900.00000, 2481.91, 0, 10.8129, 10.8129
5, 1800.00000, 2473.64, 0, 11.2269, 11.2269
5, 2700.00000, 2473.64, 0, 11.2269, 11.2269
6, 0.00000, 2473.64, 0, 11.2269, 11.2269
6, 900.00000, 2473.64, 0, 11.2269, 11.2269
6, 1800.00000, 2473.64, 0, 11.2269, 11.2269
6, 2700.00000, 2469.93, 0, 12.2425, 12.2425
7, 0.00000, 2469.93, 0, 12.2425, 12.2425
7, 900.00000, 2469.93, 0, 12.2425, 12.2425
7, 1800.00000, 2466.26, 0, 13.9326, 13.9326
7, 2700.00000, 2466.24, 0, 13.9326, 13.9326
8, 0.00000, 2466.24, 0, 13.9326, 13.9326
8, 900.00000, 2466.24, 0, 13.9326, 13.9326
8, 1800.00000, 2466.24, 0, 13.9326, 13.9326
8, 2700.00000, 2464.44, 0, 15.5034, 15.5034
9, 0.00000, 2464.45, 0, 15.5034, 15.5034
9, 900.00000, 2464.45, 0, 15.5034, 15.5034
9, 1800.00000, 2460.5, 0, 16.3978, 16.3978
9, 2700.00000, 2460.5, 0, 16.3978, 16.3978
10, 0.00000, 2460.5, 0, 16.3978, 16.3978
10, 900.00000, 2460.5, 0, 16.3978, 16.3978
10, 1800.00000, 2460.5, 0, 16.3978, 16.3978
10, 2700.00000, 2462.14, 0, 17.5159, 17.5159
11, 0.00000, 2462.15, 0, 17.5159, 17.5159
11, 900.00000, 2462.15, 0, 17.5159, 17.5159
11, 1800.00000, 2455.8, 0, 18.4289, 18.4289
11, 2700.00000, 2455.82, 0, 18.4289, 18.4289
12, 0.00000, 2455.82, 0, 18.4289, 18.4289
12, 900.00000, 2455.82, 0, 18.4289, 18.4289
12, 1800.00000, 2455.82, 0, 18.4289, 18.4289
12, 2700.00000, 2459.49, 0, 18.3544, 18.3544
13, 0.00000, 2459.51, 0, 18.3544, 18.3544
13, 900.00000, 2459.51, 0, 18.3544, 18.3544
13, 1800.00000, 2466.29, 0, 18.2612, 18.2612
13, 2700.00000, 2466.3, 0, 18.2612, 18.2612
14, 0.00000, 2466.3, 0, 18.2612, 18.2612
14, 900.00000, 2466.3, 0, 18.2612, 18.2612
14, 1800.00000, 2466.3, 0, 18.2612, 18.2612
14, 2700.00000, 2456.92, 0, 18.4438, 18.4438
15, 0.00000, 2456.91, 0, 18.4438, 18.4438
15, 900.00000, 2456.91, 0, 18.4438, 18.4438
15, 1800.00000, 2462.8, 0, 18.6153, 18.6153
15, 2700.00000, 2462.83, 0, 18.6153, 18.6153
16, 0.00000, 2462.83, 0, 18.6153, 18.6153
16, 900.00000, 2462.83, 0, 18.6153, 18.6153
16, 1800.00000, 2462.83, 0, 18.6153, 18.6153
16, 2700.00000, 2486.65, 0, 18.6339, 18.6339
17, 0.00000, 2486.64, 0, 18.6339, 18.6339
17, 900.00000, 2486.64, 0, 18.6339, 18.6339
17, 1800.00000, 2490.35, 0, 17.8513, 17.8513
17, 2700.00000, 2490.34, 0, 17.8513, 17.8513
18, 0.00000, 2490.34, 0, 17.8513, 17.8513
18, 900.00000, 2490.34, 0, 17.8513, 17.8513
18, 1800.00000, 2490.34, 0, 17.8513, 17.8513
18, 2700.00000, 2490.02, 0, 17.4413, 17.4413
19, 0.00000, 2490.01, 0, 17.4413, 17.4413
19, 900.00000, 2490.01, 0, 17.4413, 17.4413
19, 1800.00000, 2486.59, 0, 17.0128, 17.0128
19, 2700.00000, 2486.58, 0, 17.0128, 17.0128
20, 0.00000, 2486.58, 0, 17.0128, 17.0128
20, 900.00000, 2486.58, 0, 17.0128, 17.0128
20, 1800.00000, 2486.58, 0, 17.0128, 17.0128
20, 2700.00000, 2488.94, 0, 16.3233, 16.3233
21, 0.00000, 2488.93, 0, 16.3233, 16.3233
21, 900.00000, 2488.93, 0, 16.3233, 16.3233
21, 1800.00000, 2488.93, 0, 16.3233, 16.3233
21, 2700.00000, 2488.93, 0, 16.3233, 16.3233
22, 0.00000, 2488.93, 0, 16.3233, 16.3233
22, 900.00000, 2488.93, 0, 16.3233, 16.3233
22, 1800.00000, 2488.93, 0, 16.3233, 16.3233
22, 2700.00000, 2476.35, 0, 15.4289, 15.4289
23, 0.00000, 2476.35, 0, 15.4289, 15.4289
23, 900.00000, 2476.35, 0, 15.4289, 15.4289
23, 1800.00000, 2478.71, 0, 14.0872, 14.0872
23, 2700.00000, 2478.71, 0, 14.0872, 14.0872
24, 0.00000, 2478.71, 0, 14.0872, 14.0872
