hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2465.63, 0, 13.7121, 13.7121
0, 1800.00000, 2465.63, 0, 13.7123, 13.7123
0, 2700.00000, 2467.3, 0, 12.2711, 12.2711
1, 0.00000, 2467.3, 0, 12.271, 12.271
1, 900.00000, 2467.3, 0, 12.271, 12.271
1, 1800.00000, 2472.14, 0, 11.3172, 11.3172
1, 2700.00000, 2472.14, 0, 11.3172, 11.3172
2, 0.00000, 2472.14, 0, 11.3172, 11.3172
2, 900.00000, 2472.14, 0, 11.3172, 11.3172
2, 1800.00000, 2472.14, 0, 11.3172, 11.3172
2, 2700.00000, 2485.15, 0, 10.9539, 10.9539
3, 0.00000, 2485.15, 0, 10.9538, 10.9538
3, 900.00000, 2485.15, 0, 10.9538, 10.9538
3, 1800.00000, 2489.72, 0, 10.4775, 10.4775
3, 2700.00000, 2489.72, 0, 10.4775, 10.4775
4, 0.00000, 2489.72, 0, 10.4775, 10.4775
4, 900.00000, 2489.72, 0, 10.4775, 10.4775
4, 1800.00000, 2489.72, 0, 10.4775, 10.4775
4, 2700.00000, 2480.92, 0, 10.4602, 10.4602
5, 0.00000, 2480.92, 0, 10.4602, 10.4602
5, 900.00000, 2480.92, 0, 10.4602, 10.4602
5, 1800.00000, 2473.09, 0, 10.8951, 10.8951
5, 2700.00000, 2473.09, 0, 10.8951, 10.8951
6, 0.00000, 2473.09, 0, 10.8951, 10.8951
6, 900.00000, 2473.09, 0, 10.8951, 10.8951
6, 1800.00000, 2473.09, 0, 10.8951, 10.8951
6, 2700.00000, 2471.5, 0, 11.8884, 11.8884
7, 0.00000, 2471.5, 0, 11.8883, 11.8883
7, 900.00000, 2471.5, 0, 11.8883, 11.8883
7, 1800.00000, 2470.58, 0, 13.5341, 13.5341
7, 2700.00000, 2470.57, 0, 13.5346, 13.5346
8, 0.00000, 2470.57, 0, 13.5346, 13.5346
8, 900.00000, 2470.57, 0, 13.5346, 13.5346
8, 1800.00000, 2470.57, 0, 13.5346, 13.5346
8, 2700.00000, 2471.3, 0, 15.056, 15.056
9, 0.00000, 2471.3, 0, 15.0561, 15.0561
9, 900.00000, 2471.3, 0, 15.0561, 15.0561
9, 1800.00000, 2470.28, 0, 15.932, 15.932
9, 2700.00000, 2470.29, 0, 15.9313, 15.9313
10, 0.00000, 2470.29, 0, 15.9313, 15.9313
10, 900.00000, 2470.29, 0, 15.9313, 15.9313
10, 1800.00000, 2470.29, 0, 15.9313, 15.9313
10, 2700.00000, 2475.87, 0, 16.9799, 16.9799
11, 0.00000, 2475.88, 0, 16.979, 16.979
11, 900.00000, 2475.88, 0, 16.979, 16.979
11, 1800.00000, 2471.3, 0, 17.8982, 17.8982
11, 2700.00000, 2471.31, 0, 17.8971, 17.8971
12, 0.00000, 2471.31, 0, 17.8971, 17.8971
12, 900.00000, 2471.31, 0, 17.8971, 17.8971
12, 1800.00000, 2471.31, 0, 17.8971, 17.8971
12, 2700.00000, 2475.41, 0, 17.7963, 17.7963
13, 0.00000, 2475.43, 0, 17.7951, 17.7951
13, 900.00000, 2475.43, 0, 17.7951, 17.7951
13, 1800.00000, 2482.04, 0, 17.658, 17.658
13, 2700.00000, 2482.05, 0, 17.6576, 17.6576
14, 0.00000, 2482.05, 0, 17.6576, 17.6576
14, 900.00000, 2482.05, 0, 17.6576, 17.6576
14, 1800.00000, 2482.05, 0, 17.6576, 17.6576
14, 2700.00000, 2473.08, 0, 17.8981, 17.8981
15, 0.00000, 2473.07, 0, 17.8989, 17.8989
15, 900.00000, 2473.07, 0, 17.8989, 17.8989
15, 1800.00000, 2478.77, 0, 18.0248, 18.0248
15, 2700.00000, 2478.79, 0, 18.0236, 18.0236
16, 0.00000, 2478.79, 0, 18.0235, 18.0235
16, 900.00000, 2478.79, 0, 18.0235, 18.0235
16, 1800.00000, 2478.79, 0, 18.0235, 18.0235
16, 2700.00000, 2500.4, 0, 17.8857, 17.8857
17, 0.00000, 2500.39, 0, 17.8857, 17.8857
17, 900.00000, 2500.39, 0, 17.8857, 17.8857
17, 1800.00000, 2500.27, 0, 17.1345, 17.1345
17, 2700.00000, 2500.26, 0, 17.1354, 17.1354
18, 0.00000, 2500.26, 0, 17.1354, 17.1354
18, 900.00000, 2500.26, 0, 17.1354, 17.1354
18, 1800.00000, 2500.26, 0, 17.1354, 17.1354
18, 2700.00000, 2496.31, 0, 16.7676, 16.7676
19, 0.00000, 2496.31, 0, 16.7684, 16.7684
19, 900.00000, 2496.31, 0, 16.7684, 16.7684
19, 1800.00000, 2491.46, 0, 16.3877, 16.3877
19, 2700.00000, 2491.46, 0, 16.3882, 16.3882
20, 0.00000, 2491.46, 0, 16.3882, 16.3882
20, 900.00000, 2491.46, 0, 16.3882, 16.3882
20, 1800.00000, 2491.46, 0, 16.3882, 16.3882
20, 2700.00000, 2493.19, 0, 15.7129, 15.7129
21, 0.00000, 2493.18, 0, 15.7132, 15.7132
21, 900.00000, 2493.18, 0, 15.7132, 15.7132
21, 1800.00000, 2493.18, 0, 15.7132, 15.7132
21, 2700.00000, 2493.18, 0, 15.7132, 15.7132
22, 0.00000, 2493.18, 0, 15.7132, 15.7132
22, 900.00000, 2493.18, 0, 15.7132, 15.7132
22, 1800.00000, 2493.18, 0, 15.7132, 15.7132
22, 2700.00000, 2479.83, 0, 14.9321, 14.9321
23, 0.00000, 2479.83, 0, 14.9322, 14.9322
23, 900.00000, 2479.83, 0, 14.9322, 14.9322
23, 1800.00000, 2480.91, 0, 13.6278, 13.6278
23, 2700.00000, 2480.91, 0, 13.6278, 13.6278
24, 0.00000, 2480.91, 0, 13.6278, 13.6278
