hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2460.71, 0, 13.7403, 13.7403
0, 1800.00000, 2460.71, 0, 13.7397, 13.7397
0, 2700.00000, 2470.03, 0, 12.2574, 12.2574
1, 0.00000, 2470.03, 0, 12.2575, 12.2575
1, 900.00000, 2470.03, 0, 12.2575, 12.2575
1, 1800.00000, 2481.13, 0, 11.2763, 11.2763
1, 2700.00000, 2481.13, 0, 11.2762, 11.2762
2, 0.00000, 2481.13, 0, 11.2762, 11.2762
2, 900.00000, 2481.13, 0, 11.2762, 11.2762
2, 1800.00000, 2481.13, 0, 11.2762, 11.2762
2, 2700.00000, 2499.95, 0, 10.8889, 10.8889
3, 0.00000, 2499.95, 0, 10.889, 10.889
3, 900.00000, 2499.95, 0, 10.889, 10.889
3, 1800.00000, 2492.33, 0, 10.4663, 10.4663
3, 2700.00000, 2492.33, 0, 10.4665, 10.4665
4, 0.00000, 2492.33, 0, 10.4665, 10.4665
4, 900.00000, 2492.33, 0, 10.4665, 10.4665
4, 1800.00000, 2492.33, 0, 10.4665, 10.4665
4, 2700.00000, 2481.1, 0, 10.4594, 10.4594
5, 0.00000, 2481.1, 0, 10.4594, 10.4594
5, 900.00000, 2481.1, 0, 10.4594, 10.4594
5, 1800.00000, 2468.76, 0, 10.9142, 10.9142
5, 2700.00000, 2468.77, 0, 10.9142, 10.9142
6, 0.00000, 2468.77, 0, 10.9142, 10.9142
6, 900.00000, 2468.77, 0, 10.9142, 10.9142
6, 1800.00000, 2468.77, 0, 10.9142, 10.9142
6, 2700.00000, 2473.1, 0, 11.881, 11.881
7, 0.00000, 2473.11, 0, 11.8806, 11.8806
7, 900.00000, 2473.11, 0, 11.8806, 11.8806
7, 1800.00000, 2475.66, 0, 13.5073, 13.5073
7, 2700.00000, 2475.67, 0, 13.5067, 13.5067
8, 0.00000, 2475.67, 0, 13.5067, 13.5067
8, 900.00000, 2475.67, 0, 13.5067, 13.5067
8, 1800.00000, 2475.67, 0, 13.5067, 13.5067
8, 2700.00000, 2483.61, 0, 14.9817, 14.9817
9, 0.00000, 2483.61, 0, 14.9815, 14.9815
9, 900.00000, 2483.61, 0, 14.9815, 14.9815
9, 1800.00000, 2488.51, 0, 15.8149, 15.8149
9, 2700.00000, 2488.52, 0, 15.8145, 15.8145
10, 0.00000, 2488.52, 0, 15.8145, 15.8145
10, 900.00000, 2488.52, 0, 15.8145, 15.8145
10, 1800.00000, 2488.52, 0, 15.8145, 15.8145
10, 2700.00000, 2495.59, 0, 16.8451, 16.8451
11, 0.00000, 2495.61, 0, 16.8448, 16.8448
11, 900.00000, 2495.61, 0, 16.8448, 16.8448
11, 1800.00000, 2481.86, 0, 17.8213, 17.8213
11, 2700.00000, 2481.87, 0, 17.821, 17.821
12, 0.00000, 2481.87, 0, 17.821, 17.821
12, 900.00000, 2481.87, 0, 17.821, 17.821
12, 1800.00000, 2481.87, 0, 17.821, 17.821
12, 2700.00000, 2478.78, 0, 17.7712, 17.7712
13, 0.00000, 2478.79, 0, 17.771, 17.771
13, 900.00000, 2478.79, 0, 17.771, 17.771
13, 1800.00000, 2485.6, 0, 17.6326, 17.6326
13, 2700.00000, 2485.61, 0, 17.6323, 17.6323
14, 0.00000, 2485.61, 0, 17.6323, 17.6323
14, 900.00000, 2485.61, 0, 17.6323, 17.6323
14, 1800.00000, 2485.61, 0, 17.6323, 17.6323
14, 2700.00000, 2477.83, 0, 17.8641, 17.8641
15, 0.00000, 2477.82, 0, 17.8646, 17.8646
15, 900.00000, 2477.82, 0, 17.8646, 17.8646
15, 1800.00000, 2463.3, 0, 18.137, 18.137
15, 2700.00000, 2463.31, 0, 18.1368, 18.1368
16, 0.00000, 2463.32, 0, 18.1368, 18.1368
16, 900.00000, 2463.32, 0, 18.1368, 18.1368
16, 1800.00000, 2463.32, 0, 18.1368, 18.1368
16, 2700.00000, 2471.2, 0, 18.0975, 18.0975
17, 0.00000, 2471.21, 0, 18.0969, 18.0969
17, 900.00000, 2471.21, 0, 18.0969, 18.0969
17, 1800.00000, 2478.5, 0, 17.2856, 17.2856
