hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2382.22, 0, 14.1928, 14.1928
0, 1800.00000, 2382.22, 0, 14.1924, 14.1924
0, 2700.00000, 2381.58, 0, 12.7127, 12.7127
1, 0.00000, 2381.58, 0, 12.7127, 12.7127
1, 900.00000, 2381.58, 0, 12.7127, 12.7127
1, 1800.00000, 2391.11, 0, 11.7008, 11.7008
1, 2700.00000, 2391.11, 0, 11.7007, 11.7007
2, 0.00000, 2391.11, 0, 11.7007, 11.7007
2, 900.00000, 2391.11, 0, 11.7007, 11.7007
2, 1800.00000, 2391.11, 0, 11.7007, 11.7007
2, 2700.00000, 2408.71, 0, 11.3014, 11.3014
3, 0.00000, 2408.7, 0, 11.3015, 11.3015
3, 900.00000, 2408.7, 0, 11.3015, 11.3015
3, 1800.00000, 2415.53, 0, 10.799, 10.799
3, 2700.00000, 2415.54, 0, 10.7992, 10.7992
4, 0.00000, 2415.54, 0, 10.7992, 10.7992
4, 900.00000, 2415.54, 0, 10.7992, 10.7992
4, 1800.00000, 2415.54, 0, 10.7992, 10.7992
4, 2700.00000, 2404.7, 0, 10.7917, 10.7917
5, 0.00000, 2404.7, 0, 10.7918, 10.7918
5, 900.00000, 2404.7, 0, 10.7918, 10.7918
5, 1800.00000, 2393.32, 0, 11.2582, 11.2582
5, 2700.00000, 2393.32, 0, 11.2582, 11.2582
6, 0.00000, 2393.32, 0, 11.2582, 11.2582
6, 900.00000, 2393.32, 0, 11.2582, 11.2582
6, 1800.00000, 2393.32, 0, 11.2582, 11.2582
6, 2700.00000, 2383.11, 0, 12.3295, 12.3295
7, 0.00000, 2383.12, 0, 12.3292, 12.3292
7, 900.00000, 2383.12, 0, 12.3292, 12.3292
7, 1800.00000, 2372.08, 0, 14.097, 14.097
7, 2700.00000, 2372.09, 0, 14.0965, 14.0965
8, 0.00000, 2372.09, 0, 14.0965, 14.0965
8, 900.00000, 2372.09, 0, 14.0965, 14.0965
8, 1800.00000, 2372.09, 0, 14.0965, 14.0965
8, 2700.00000, 2380.42, 0, 15.6311, 15.6311
9, 0.00000, 2380.42, 0, 15.6309, 15.6309
