hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2471.73, 0, 13.6778, 13.6778
0, 1800.00000, 2471.72, 0, 13.6785, 13.6785
0, 2700.00000, 2469.55, 0, 12.2597, 12.2597
1, 0.00000, 2469.55, 0, 12.2599, 12.2599
1, 900.00000, 2469.55, 0, 12.2599, 12.2599
1, 1800.00000, 2474.48, 0, 11.3065, 11.3065
1, 2700.00000, 2474.48, 0, 11.3065, 11.3065
2, 0.00000, 2474.48, 0, 11.3065, 11.3065
2, 900.00000, 2474.48, 0, 11.3065, 11.3065
2, 1800.00000, 2474.48, 0, 11.3065, 11.3065
2, 2700.00000, 2472.59, 0, 11.0091, 11.0091
3, 0.00000, 2472.59, 0, 11.0095, 11.0095
3, 900.00000, 2472.59, 0, 11.0095, 11.0095
3, 1800.00000, 2473.62, 0, 10.5456, 10.5456
3, 2700.00000, 2473.62, 0, 10.5457, 10.5457
4, 0.00000, 2473.62, 0, 10.5457, 10.5457
4, 900.00000, 2473.62, 0, 10.5457, 10.5457
4, 1800.00000, 2473.62, 0, 10.5457, 10.5457
4, 2700.00000, 2472.49, 0, 10.4957, 10.4957
5, 0.00000, 2472.49, 0, 10.4959, 10.4959
5, 900.00000, 2472.49, 0, 10.4958, 10.4958
5, 1800.00000, 2473.18, 0, 10.8951, 10.8951
5, 2700.00000, 2473.19, 0, 10.8947, 10.8947
6, 0.00000, 2473.18, 0, 10.8947, 10.8947
6, 900.00000, 2473.18, 0, 10.8947, 10.8947
6, 1800.00000, 2473.18, 0, 10.8947, 10.8947
6, 2700.00000, 2472.24, 0, 11.8849, 11.8849
7, 0.00000, 2472.24, 0, 11.8848, 11.8848
7, 900.00000, 2472.24, 0, 11.8848, 11.8848
7, 1800.00000, 2471.97, 0, 13.5269, 13.5269
7, 2700.00000, 2471.96, 0, 13.527, 13.527
8, 0.00000, 2471.96, 0, 13.527, 13.527
8, 900.00000, 2471.96, 0, 13.527, 13.527
8, 1800.00000, 2471.96, 0, 13.527, 13.527
8, 2700.00000, 2470.81, 0, 15.0593, 15.0593
9, 0.00000, 2470.81, 0, 15.0591, 15.0591
9, 900.00000, 2470.81, 0, 15.0591, 15.0591
9, 1800.00000, 2471.12, 0, 15.9259, 15.9259
9, 2700.00000, 2471.12, 0, 15.9259, 15.9259
10, 0.00000, 2471.12, 0, 15.9259, 15.9259
10, 900.00000, 2471.12, 0, 15.9259, 15.9259
10, 1800.00000, 2471.12, 0, 15.9259, 15.9259
10, 2700.00000, 2486.07, 0, 16.9094, 16.9094
11, 0.00000, 2486.07, 0, 16.9094, 16.9094
11, 900.00000, 2486.07, 0, 16.9094, 16.9094
11, 1800.00000, 2485.44, 0, 17.7955, 17.7955
11, 2700.00000, 2485.45, 0, 17.7954, 17.7954
12, 0.00000, 2485.45, 0, 17.7954, 17.7954
12, 900.00000, 2485.45, 0, 17.7954, 17.7954
12, 1800.00000, 2485.45, 0, 17.7954, 17.7954
12, 2700.00000, 2485.87, 0, 17.7204, 17.7204
13, 0.00000, 2485.87, 0, 17.7204, 17.7204
13, 900.00000, 2485.87, 0, 17.7204, 17.7204
13, 1800.00000, 2485.01, 0, 17.6361, 17.6361
13, 2700.00000, 2485, 0, 17.6366, 17.6366
14, 0.00000, 2485, 0, 17.6366, 17.6366
14, 900.00000, 2485, 0, 17.6366, 17.6366
14, 1800.00000, 2485, 0, 17.6366, 17.6366
14, 2700.00000, 2486.08, 0, 17.8058, 17.8058
15, 0.00000, 2486.08, 0, 17.8052, 17.8052
15, 900.00000, 2486.08, 0, 17.8052, 17.8052
15, 1800.00000, 2485.18, 0, 17.9771, 17.9771
15, 2700.00000, 2485.18, 0, 17.9772, 17.9772
16, 0.00000, 2485.18, 0, 17.9772, 17.9772
16, 900.00000, 2485.18, 0, 17.9772, 17.9772
16, 1800.00000, 2485.18, 0, 17.9772, 17.9772
16, 2700.00000, 2484.96, 0, 17.9967, 17.9967
17, 0.00000, 2484.96, 0, 17.9968, 17.9968
17, 900.00000, 2484.96, 0, 17.9968, 17.9968
17, 1800.00000, 2486.12, 0, 17.2328, 17.2328
17, 2700.00000, 2486.12, 0, 17.2329, 17.2329
18, 0.00000, 2486.12, 0, 17.2329, 17.2329
18, 900.00000, 2486.12, 0, 17.2329, 17.2329
18, 1800.00000, 2486.12, 0, 17.2329, 17.2329
18, 2700.00000, 2486.02, 0, 16.8373, 16.8373
19, 0.00000, 2486, 0, 16.8379, 16.8379
19, 900.00000, 2486, 0, 16.8379, 16.8379
19, 1800.00000, 2486.13, 0, 16.4229, 16.4229
19, 2700.00000, 2486.12, 0, 16.4234, 16.4234
20, 0.00000, 2486.12, 0, 16.4234, 16.4234
20, 900.00000, 2486.12, 0, 16.4234, 16.4234
20, 1800.00000, 2486.12, 0, 16.4234, 16.4234
20, 2700.00000, 2486.29, 0, 15.7567, 15.7567
21, 0.00000, 2486.29, 0, 15.7568, 15.7568
21, 900.00000, 2486.29, 0, 15.7568, 15.7568
21, 1800.00000, 2486.29, 0, 15.7568, 15.7568
21, 2700.00000, 2486.29, 0, 15.7568, 15.7568
22, 0.00000, 2486.29, 0, 15.7568, 15.7568
22, 900.00000, 2486.29, 0, 15.7568, 15.7568
22, 1800.00000, 2486.29, 0, 15.7568, 15.7568
22, 2700.00000, 2486.79, 0, 14.8904, 14.8904
23, 0.00000, 2486.8, 0, 14.8904, 14.8904
23, 900.00000, 2486.8, 0, 14.8904, 14.8904
23, 1800.00000, 2487.54, 0, 13.5915, 13.5915
23, 2700.00000, 2487.54, 0, 13.5915, 13.5915
24, 0.00000, 2487.54, 0, 13.5915, 13.5915
24, 900.00000, 2487.54, 0, 13.5915, 13.5915
24, 1800.00000, 2487.54, 0, 13.5915, 13.5915
24, 2700.00000, 2485.39, 0, 12.1817, 12.1817
25, 0.00000, 2485.39, 0, 12.1817, 12.1817
25, 900.00000, 2485.39, 0, 12.1817, 12.1817
25, 1800.00000, 2490.22, 0, 11.2354, 11.2354
25, 2700.00000, 2490.24, 0, 11.235, 11.235
26, 0.00000, 2490.24, 0, 11.2349, 11.2349
26, 900.00000, 2490.24, 0, 11.2349, 11.2349
26, 1800.00000, 2490.24, 0, 11.2349, 11.2349
26, 2700.00000, 2488.36, 0, 10.9393, 10.9393
27, 0.00000, 2488.36, 0, 10.9397, 10.9397
27, 900.00000, 2488.36, 0, 10.9397, 10.9397
27, 1800.00000, 2489.4, 0, 10.4787, 10.4787
27, 2700.00000, 2489.4, 0, 10.4788, 10.4788
28, 0.00000, 2489.4, 0, 10.4788, 10.4788
28, 900.00000, 2489.4, 0, 10.4788, 10.4788
28, 1800.00000, 2489.4, 0, 10.4788, 10.4788
28, 2700.00000, 2488.28, 0, 10.4291, 10.4291
29, 0.00000, 2488.28, 0, 10.4292, 10.4292
29, 900.00000, 2488.29, 0, 10.4292, 10.4292
29, 1800.00000, 2488.95, 0, 10.826, 10.826
29, 2700.00000, 2488.96, 0, 10.8257, 10.8257
30, 0.00000, 2488.96, 0, 10.8257, 10.8257
30, 900.00000, 2488.96, 0, 10.8257, 10.8257
30, 1800.00000, 2488.96, 0, 10.8257, 10.8257
30, 2700.00000, 2487.98, 0, 11.8097, 11.8097
31, 0.00000, 2487.99, 0, 11.8095, 11.8095
31, 900.00000, 2487.99, 0, 11.8095, 11.8095
31, 1800.00000, 2487.67, 0, 13.4416, 13.4416
31, 2700.00000, 2487.66, 0, 13.4416, 13.4416
32, 0.00000, 2487.66, 0, 13.4416, 13.4416
32, 900.00000, 2487.66, 0, 13.4416, 13.4416
32, 1800.00000, 2487.66, 0, 13.4416, 13.4416
32, 2700.00000, 2486.47, 0, 14.9644, 14.9644
33, 0.00000, 2486.47, 0, 14.9642, 14.9642
33, 900.00000, 2486.47, 0, 14.9642, 14.9642
33, 1800.00000, 2486.75, 0, 15.8258, 15.8258
33, 2700.00000, 2486.75, 0, 15.8258, 15.8258
34, 0.00000, 2486.75, 0, 15.8258, 15.8258
