hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2447.7, 0, 13.8133, 13.8133
0, 1800.00000, 2447.71, 0, 13.8127, 13.8127
0, 2700.00000, 2457.4, 0, 12.3204, 12.3204
1, 0.00000, 2457.4, 0, 12.3205, 12.3205
1, 900.00000, 2457.4, 0, 12.3205, 12.3205
1, 1800.00000, 2468.72, 0, 11.333, 11.333
1, 2700.00000, 2468.72, 0, 11.3329, 11.3329
2, 0.00000, 2468.72, 0, 11.3329, 11.3329
2, 900.00000, 2468.72, 0, 11.3329, 11.3329
2, 1800.00000, 2468.72, 0, 11.3329, 11.3329
2, 2700.00000, 2487.52, 0, 10.9433, 10.9433
3, 0.00000, 2487.52, 0, 10.9434, 10.9434
3, 900.00000, 2487.52, 0, 10.9434, 10.9434
3, 1800.00000, 2480.12, 0, 10.5178, 10.5178
3, 2700.00000, 2480.12, 0, 10.518, 10.518
4, 0.00000, 2480.12, 0, 10.518, 10.518
4, 900.00000, 2480.12, 0, 10.518, 10.518
4, 1800.00000, 2480.12, 0, 10.518, 10.518
4, 2700.00000, 2468.96, 0, 10.5108, 10.5108
5, 0.00000, 2468.96, 0, 10.5108, 10.5108
5, 900.00000, 2468.96, 0, 10.5108, 10.5108
5, 1800.00000, 2456.58, 0, 10.9683, 10.9683
5, 2700.00000, 2456.58, 0, 10.9683, 10.9683
6, 0.00000, 2456.58, 0, 10.9683, 10.9683
6, 900.00000, 2456.58, 0, 10.9683, 10.9683
6, 1800.00000, 2456.58, 0, 10.9683, 10.9683
6, 2700.00000, 2460.97, 0, 11.9395, 11.9395
7, 0.00000, 2460.98, 0, 11.9391, 11.9391
7, 900.00000, 2460.98, 0, 11.9391, 11.9391
7, 1800.00000, 2463.39, 0, 13.5745, 13.5745
7, 2700.00000, 2463.4, 0, 13.574, 13.574
8, 0.00000, 2463.4, 0, 13.574, 13.574
8, 900.00000, 2463.4, 0, 13.574, 13.574
8, 1800.00000, 2463.4, 0, 13.574, 13.574
8, 2700.00000, 2471.14, 0, 15.0573, 15.0573
9, 0.00000, 2471.14, 0, 15.0571, 15.0571
9, 900.00000, 2471.14, 0, 15.0571, 15.0571
9, 1800.00000, 2476.41, 0, 15.8921, 15.8921
9, 2700.00000, 2476.43, 0, 15.8918, 15.8918
10, 0.00000, 2476.43, 0, 15.8917, 15.8917
10, 900.00000, 2476.43, 0, 15.8917, 15.8917
10, 1800.00000, 2476.43, 0, 15.8917, 15.8917
10, 2700.00000, 2484.05, 0, 16.9234, 16.9234
11, 0.00000, 2484.06, 0, 16.9231, 16.9231
11, 900.00000, 2484.06, 0, 16.9231, 16.9231
11, 1800.00000, 2470.39, 0, 17.904, 17.904
11, 2700.00000, 2470.4, 0, 17.9038, 17.9038
12, 0.00000, 2470.4, 0, 17.9038, 17.9038
12, 900.00000, 2470.4, 0, 17.9038, 17.9038
12, 1800.00000, 2470.4, 0, 17.9038, 17.9038
12, 2700.00000, 2467.53, 0, 17.8522, 17.8522
13, 0.00000, 2467.54, 0, 17.852, 17.852
13, 900.00000, 2467.54, 0, 17.852, 17.852
13, 1800.00000, 2474.34, 0, 17.7129, 17.7129
13, 2700.00000, 2474.34, 0, 17.7126, 17.7126
14, 0.00000, 2474.34, 0, 17.7126, 17.7126
14, 900.00000, 2474.34, 0, 17.7126, 17.7126
14, 1800.00000, 2474.34, 0, 17.7126, 17.7126
14, 2700.00000, 2466.6, 0, 17.9454, 17.9454
15, 0.00000, 2466.58, 0, 17.9459, 17.9459
15, 900.00000, 2466.58, 0, 17.946, 17.946
15, 1800.00000, 2452.06, 0, 18.2202, 18.2202
15, 2700.00000, 2452.07, 0, 18.22, 18.22
16, 0.00000, 2452.07, 0, 18.22, 18.22
16, 900.00000, 2452.07, 0, 18.22, 18.22
16, 1800.00000, 2452.07, 0, 18.22, 18.22
16, 2700.00000, 2459.32, 0, 18.185, 18.185
17, 0.00000, 2459.33, 0, 18.1844, 18.1844
17, 900.00000, 2459.33, 0, 18.1844, 18.1844
17, 1800.00000, 2465.8, 0, 17.3747, 17.3747
17, 2700.00000, 2465.78, 0, 17.3751, 17.3751
18, 0.00000, 2465.78, 0, 17.3751, 17.3751
18, 900.00000, 2465.78, 0, 17.3751, 17.3751
18, 1800.00000, 2465.78, 0, 17.3751, 17.3751
18, 2700.00000, 2450.67, 0, 17.0809, 17.0809
19, 0.00000, 2450.68, 0, 17.0807, 17.0807
19, 900.00000, 2450.68, 0, 17.0807, 17.0807
19, 1800.00000, 2472.16, 0, 16.5163, 16.5163
19, 2700.00000, 2472.17, 0, 16.5161, 16.5161
20, 0.00000, 2472.17, 0, 16.5161, 16.5161
20, 900.00000, 2472.17, 0, 16.5161, 16.5161
20, 1800.00000, 2472.17, 0, 16.5161, 16.5161
20, 2700.00000, 2485.01, 0, 15.7645, 15.7645
21, 0.00000, 2485, 0, 15.7649, 15.7649
21, 900.00000, 2485, 0, 15.7649, 15.7649
21, 1800.00000, 2485, 0, 15.7649, 15.7649
21, 2700.00000, 2485, 0, 15.7649, 15.7649
22, 0.00000, 2485, 0, 15.7649, 15.7649
22, 900.00000, 2485, 0, 15.7649, 15.7649
22, 1800.00000, 2485, 0, 15.7649, 15.7649
22, 2700.00000, 2471.32, 0, 14.9832, 14.9832
23, 0.00000, 2471.31, 0, 14.9836, 14.9836
23, 900.00000, 2471.31, 0, 14.9836, 14.9836
23, 1800.00000, 2479.53, 0, 13.6356, 13.6356
23, 2700.00000, 2479.53, 0, 13.6354, 13.6354
24, 0.00000, 2479.53, 0, 13.6354, 13.6354
