hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2390.24, 0, 14.0298, 14.0298
0, 1800.00000, 2390.25, 0, 14.03, 14.03
0, 2700.00000, 2392.41, 0, 12.5748, 12.5748
1, 0.00000, 2392.42, 0, 12.5753, 12.5753
1, 900.00000, 2392.42, 0, 12.5753, 12.5753
1, 1800.00000, 2399.8, 0, 11.6564, 11.6564
1, 2700.00000, 2399.8, 0, 11.6564, 11.6564
2, 0.00000, 2399.8, 0, 11.6564, 11.6564
2, 900.00000, 2399.8, 0, 11.6564, 11.6564
2, 1800.00000, 2399.8, 0, 11.6564, 11.6564
2, 2700.00000, 2398.94, 0, 11.3372, 11.3372
3, 0.00000, 2398.95, 0, 11.3375, 11.3375
3, 900.00000, 2398.95, 0, 11.3375, 11.3375
3, 1800.00000, 2401.29, 0, 10.8749, 10.8749
3, 2700.00000, 2401.29, 0, 10.875, 10.875
4, 0.00000, 2401.29, 0, 10.875, 10.875
4, 900.00000, 2401.29, 0, 10.875, 10.875
4, 1800.00000, 2401.29, 0, 10.875, 10.875
4, 2700.00000, 2400.42, 0, 10.8149, 10.8149
5, 0.00000, 2400.42, 0, 10.8148, 10.8148
5, 900.00000, 2400.42, 0, 10.8148, 10.8148
5, 1800.00000, 2399.86, 0, 11.2269, 11.2269
5, 2700.00000, 2399.84, 0, 11.2262, 11.2262
6, 0.00000, 2399.84, 0, 11.2262, 11.2262
6, 900.00000, 2399.84, 0, 11.2262, 11.2262
6, 1800.00000, 2399.84, 0, 11.2262, 11.2262
6, 2700.00000, 2396, 0, 12.2223, 12.2223
7, 0.00000, 2395.99, 0, 12.222, 12.222
7, 900.00000, 2395.99, 0, 12.222, 12.222
7, 1800.00000, 2390.87, 0, 13.8796, 13.8796
7, 2700.00000, 2390.87, 0, 13.8796, 13.8796
8, 0.00000, 2390.87, 0, 13.8796, 13.8796
8, 900.00000, 2390.87, 0, 13.8796, 13.8796
8, 1800.00000, 2390.87, 0, 13.8796, 13.8796
8, 2700.00000, 2385.39, 0, 15.4096, 15.4096
9, 0.00000, 2385.38, 0, 15.409, 15.409
9, 900.00000, 2385.38, 0, 15.4089, 15.4089
9, 1800.00000, 2383.15, 0, 16.2824, 16.2824
9, 2700.00000, 2383.15, 0, 16.2827, 16.2827
10, 0.00000, 2383.15, 0, 16.2827, 16.2827
10, 900.00000, 2383.15, 0, 16.2827, 16.2827
10, 1800.00000, 2383.15, 0, 16.2827, 16.2827
10, 2700.00000, 2394.71, 0, 17.4775, 17.4775
11, 0.00000, 2394.71, 0, 17.4772, 17.4772
11, 900.00000, 2394.71, 0, 17.4772, 17.4772
11, 1800.00000, 2391.64, 0, 18.3648, 18.3648
11, 2700.00000, 2391.64, 0, 18.3647, 18.3647
12, 0.00000, 2391.64, 0, 18.3647, 18.3647
12, 900.00000, 2391.64, 0, 18.3647, 18.3647
12, 1800.00000, 2391.64, 0, 18.3647, 18.3647
12, 2700.00000, 2392.22, 0, 18.2946, 18.2946
13, 0.00000, 2392.22, 0, 18.2949, 18.2949
13, 900.00000, 2392.22, 0, 18.2949, 18.2949
13, 1800.00000, 2391.66, 0, 18.1981, 18.1981
13, 2700.00000, 2391.66, 0, 18.1978, 18.1978
14, 0.00000, 2391.66, 0, 18.1978, 18.1978
14, 900.00000, 2391.66, 0, 18.1978, 18.1978
14, 1800.00000, 2391.66, 0, 18.1978, 18.1978
14, 2700.00000, 2392.18, 0, 18.3835, 18.3835
