hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2456.01, 0, 7.04361, 7.04361
0, 1800.00000, 2456.01, 0, 7.04361, 7.04361
0, 2700.00000, 2461.07, 0, 6.30758, 6.30758
1, 0.00000, 2461.07, 0, 6.30758, 6.30758
1, 900.00000, 2461.06, 0, 6.30758, 6.30758
1, 1800.00000, 2473.28, 0, 5.82868, 5.82868
1, 2700.00000, 2473.27, 0, 5.82868, 5.82868
2, 0.00000, 2473.27, 0, 5.82868, 5.82868
2, 900.00000, 2473.27, 0, 5.82868, 5.82868
2, 1800.00000, 2473.27, 0, 5.82868, 5.82868
2, 2700.00000, 2472.41, 0, 5.67123, 5.67123
3, 0.00000, 2472.39, 0, 5.67123, 5.67123
3, 900.00000, 2472.39, 0, 5.67123, 5.67123
3, 1800.00000, 2476.46, 0, 5.43458, 5.43458
3, 2700.00000, 2476.46, 0, 5.43458, 5.43458
4, 0.00000, 2476.46, 0, 5.43458, 5.43458
4, 900.00000, 2476.46, 0, 5.43458, 5.43458
4, 1800.00000, 2476.46, 0, 5.43458, 5.43458
4, 2700.00000, 2475.23, 0, 5.40644, 5.40644
5, 0.00000, 2475.21, 0, 5.40644, 5.40644
5, 900.00000, 2475.21, 0, 5.40644, 5.40644
5, 1800.00000, 2473.86, 0, 5.61346, 5.61346
5, 2700.00000, 2473.86, 0, 5.61346, 5.61346
6, 0.00000, 2473.86, 0, 5.61346, 5.61346
6, 900.00000, 2473.86, 0, 5.61346, 5.61346
6, 1800.00000, 2473.86, 0, 5.61346, 5.61346
6, 2700.00000, 2466.87, 0, 6.12124, 6.12124
7, 0.00000, 2466.87, 0, 6.12124, 6.12124
7, 900.00000, 2466.87, 0, 6.12124, 6.12124
7, 1800.00000, 2457.11, 0, 6.96628, 6.96628
7, 2700.00000, 2457.11, 0, 6.96628, 6.96628
8, 0.00000, 2457.11, 0, 6.96628, 6.96628
8, 900.00000, 2457.11, 0, 6.96628, 6.96628
8, 1800.00000, 2457.11, 0, 6.96628, 6.96628
8, 2700.00000, 2446.91, 0, 7.7517, 7.7517
9, 0.00000, 2446.91, 0, 7.7517, 7.7517
9, 900.00000, 2446.91, 0, 7.7517, 7.7517
9, 1800.00000, 2442.43, 0, 8.19892, 8.19892
9, 2700.00000, 2442.43, 0, 8.19892, 8.19892
10, 0.00000, 2442.43, 0, 8.19892, 8.19892
10, 900.00000, 2442.43, 0, 8.19892, 8.19892
10, 1800.00000, 2442.43, 0, 8.19892, 8.19892
10, 2700.00000, 2451.63, 0, 8.75793, 8.75793
11, 0.00000, 2451.64, 0, 8.75793, 8.75793
11, 900.00000, 2451.64, 0, 8.75793, 8.75793
11, 1800.00000, 2445.86, 0, 9.21446, 9.21446
11, 2700.00000, 2445.86, 0, 9.21446, 9.21446
12, 0.00000, 2445.86, 0, 9.21446, 9.21446
12, 900.00000, 2445.86, 0, 9.21446, 9.21446
12, 1800.00000, 2445.86, 0, 9.21446, 9.21446
12, 2700.00000, 2446.82, 0, 9.1772, 9.1772
13, 0.00000, 2446.83, 0, 9.1772, 9.1772
13, 900.00000, 2446.83, 0, 9.1772, 9.1772
13, 1800.00000, 2446.1, 0, 9.13061, 9.13061
13, 2700.00000, 2446.1, 0, 9.13061, 9.13061
14, 0.00000, 2446.09, 0, 9.13061, 9.13061
14, 900.00000, 2446.09, 0, 9.13061, 9.13061
14, 1800.00000, 2446.09, 0, 9.13061, 9.13061
14, 2700.00000, 2446.65, 0, 9.22192, 9.22192
15, 0.00000, 2446.66, 0, 9.22192, 9.22192
15, 900.00000, 2446.66, 0, 9.22192, 9.22192
15, 1800.00000, 2444.49, 0, 9.30763, 9.30763
15, 2700.00000, 2444.47, 0, 9.30763, 9.30763
16, 0.00000, 2444.47, 0, 9.30763, 9.30763
16, 900.00000, 2444.47, 0, 9.30763, 9.30763
16, 1800.00000, 2444.47, 0, 9.30763, 9.30763
16, 2700.00000, 2444.15, 0, 9.31695, 9.31695
17, 0.00000, 2444.14, 0, 9.31695, 9.31695
17, 900.00000, 2444.14, 0, 9.31695, 9.31695
17, 1800.00000, 2450.07, 0, 8.92564, 8.92564
17, 2700.00000, 2450.08, 0, 8.92564, 8.92564
18, 0.00000, 2450.08, 0, 8.92564, 8.92564
18, 900.00000, 2450.08, 0, 8.92564, 8.92564
18, 1800.00000, 2450.08, 0, 8.92564, 8.92564
18, 2700.00000, 2452.22, 0, 8.72066, 8.72066
19, 0.00000, 2452.24, 0, 8.72066, 8.72066
19, 900.00000, 2452.24, 0, 8.72066, 8.72066
19, 1800.00000, 2454.72, 0, 8.50638, 8.50638
19, 2700.00000, 2454.74, 0, 8.50638, 8.50638
20, 0.00000, 2454.74, 0, 8.50638, 8.50638
20, 900.00000, 2454.74, 0, 8.50638, 8.50638
20, 1800.00000, 2454.74, 0, 8.50638, 8.50638
20, 2700.00000, 2458.67, 0, 8.16165, 8.16165
21, 0.00000, 2458.68, 0, 8.16165, 8.16165
21, 900.00000, 2458.68, 0, 8.16165, 8.16165
21, 1800.00000, 2458.68, 0, 8.16165, 8.16165
21, 2700.00000, 2458.68, 0, 8.16165, 8.16165
22, 0.00000, 2458.68, 0, 8.16165, 8.16165
22, 900.00000, 2458.68, 0, 8.16165, 8.16165
22, 1800.00000, 2458.68, 0, 8.16165, 8.16165
22, 2700.00000, 2464.26, 0, 7.71443, 7.71443
23, 0.00000, 2464.26, 0, 7.71443, 7.71443
23, 900.00000, 2464.26, 0, 7.71443, 7.71443
23, 1800.00000, 2472.58, 0, 7.04361, 7.04361
23, 2700.00000, 2472.59, 0, 7.04361, 7.04361
24, 0.00000, 2472.59, 0, 7.04361, 7.04361
24, 900.00000, 2472.59, 0, 7.04361, 7.04361
24, 1800.00000, 2472.59, 0, 7.04361, 7.04361
24, 2700.00000, 2477.73, 0, 6.30758, 6.30758
25, 0.00000, 2477.73, 0, 6.30758, 6.30758
25, 900.00000, 2477.73, 0, 6.30758, 6.30758
25, 1800.00000, 2474.29, 0, 5.82868, 5.82868
25, 2700.00000, 2474.28, 0, 5.82868, 5.82868
26, 0.00000, 2474.28, 0, 5.82868, 5.82868
26, 900.00000, 2474.28, 0, 5.82868, 5.82868
26, 1800.00000, 2474.28, 0, 5.82868, 5.82868
26, 2700.00000, 2473.45, 0, 5.67123, 5.67123
27, 0.00000, 2473.43, 0, 5.67123, 5.67123
27, 900.00000, 2473.43, 0, 5.67123, 5.67123
27, 1800.00000, 2477.46, 0, 5.43458, 5.43458
27, 2700.00000, 2477.46, 0, 5.43458, 5.43458
28, 0.00000, 2477.46, 0, 5.43458, 5.43458
28, 900.00000, 2477.46, 0, 5.43458, 5.43458
28, 1800.00000, 2477.46, 0, 5.43458, 5.43458
28, 2700.00000, 2476.25, 0, 5.40644, 5.40644
29, 0.00000, 2476.24, 0, 5.40644, 5.40644
29, 900.00000, 2476.24, 0, 5.40644, 5.40644
29, 1800.00000, 2474.88, 0, 5.61346, 5.61346
29, 2700.00000, 2474.89, 0, 5.61346, 5.61346
30, 0.00000, 2474.89, 0, 5.61346, 5.61346
30, 900.00000, 2474.89, 0, 5.61346, 5.61346
30, 1800.00000, 2474.89, 0, 5.61346, 5.61346
30, 2700.00000, 2467.94, 0, 6.12124, 6.12124
31, 0.00000, 2467.94, 0, 6.12124, 6.12124
31, 900.00000, 2467.94, 0, 6.12124, 6.12124
31, 1800.00000, 2458.24, 0, 6.96628, 6.96628
31, 2700.00000, 2458.24, 0, 6.96628, 6.96628
32, 0.00000, 2458.24, 0, 6.96628, 6.96628
32, 900.00000, 2458.24, 0, 6.96628, 6.96628
32, 1800.00000, 2458.24, 0, 6.96628, 6.96628
32, 2700.00000, 2448.1, 0, 7.7517, 7.7517
33, 0.00000, 2448.1, 0, 7.7517, 7.7517
33, 900.00000, 2448.1, 0, 7.7517, 7.7517
33, 1800.00000, 2443.64, 0, 8.19892, 8.19892
33, 2700.00000, 2443.64, 0, 8.19892, 8.19892
34, 0.00000, 2443.64, 0, 8.19892, 8.19892
34, 900.00000, 2443.64, 0, 8.19892, 8.19892
34, 1800.00000, 2443.64, 0, 8.19892, 8.19892
34, 2700.00000, 2451.67, 0, 8.75793, 8.75793
35, 0.00000, 2451.69, 0, 8.75793, 8.75793
35, 900.00000, 2451.69, 0, 8.75793, 8.75793
35, 1800.00000, 2445.91, 0, 9.21446, 9.21446
35, 2700.00000, 2445.91, 0, 9.21446, 9.21446
36, 0.00000, 2445.91, 0, 9.21446, 9.21446
36, 900.00000, 2445.91, 0, 9.21446, 9.21446
36, 1800.00000, 2445.91, 0, 9.21446, 9.21446
36, 2700.00000, 2446.87, 0, 9.1772, 9.1772
37, 0.00000, 2446.88, 0, 9.1772, 9.1772
37, 900.00000, 2446.88, 0, 9.1772, 9.1772
37, 1800.00000, 2446.15, 0, 9.13061, 9.13061
37, 2700.00000, 2446.15, 0, 9.13061, 9.13061
38, 0.00000, 2446.15, 0, 9.13061, 9.13061
38, 900.00000, 2446.15, 0, 9.13061, 9.13061
38, 1800.00000, 2446.15, 0, 9.13061, 9.13061
38, 2700.00000, 2446.7, 0, 9.22192, 9.22192
39, 0.00000, 2446.71, 0, 9.22192, 9.22192
39, 900.00000, 2446.71, 0, 9.22192, 9.22192
39, 1800.00000, 2444.54, 0, 9.30763, 9.30763
39, 2700.00000, 2444.53, 0, 9.30763, 9.30763
40, 0.00000, 2444.53, 0, 9.30763, 9.30763
40, 900.00000, 2444.53, 0, 9.30763, 9.30763
40, 1800.00000, 2444.53, 0, 9.30763, 9.30763
40, 2700.00000, 2444.2, 0, 9.31695, 9.31695
41, 0.00000, 2444.2, 0, 9.31695, 9.31695
41, 900.00000, 2444.2, 0, 9.31695, 9.31695
41, 1800.00000, 2450.12, 0, 8.92564, 8.92564
41, 2700.00000, 2450.13, 0, 8.92564, 8.92564
42, 0.00000, 2450.13, 0, 8.92564, 8.92564
42, 900.00000, 2450.13, 0, 8.92564, 8.92564
42, 1800.00000, 2450.13, 0, 8.92564, 8.92564
42, 2700.00000, 2452.27, 0, 8.72066, 8.72066
43, 0.00000, 2452.29, 0, 8.72066, 8.72066
43, 900.00000, 2452.29, 0, 8.72066, 8.72066
43, 1800.00000, 2454.77, 0, 8.50638, 8.50638
43, 2700.00000, 2454.79, 0, 8.50638, 8.50638
44, 0.00000, 2454.79, 0, 8.50638, 8.50638
44, 900.00000, 2454.79, 0, 8.50638, 8.50638
44, 1800.00000, 2454.79, 0, 8.50638, 8.50638
44, 2700.00000, 2458.72, 0, 8.16165, 8.16165
45, 0.00000, 2458.72, 0, 8.16165, 8.16165
45, 900.00000, 2458.72, 0, 8.16165, 8.16165
45, 1800.00000, 2458.72, 0, 8.16165, 8.16165
45, 2700.00000, 2458.72, 0, 8.16165, 8.16165
46, 0.00000, 2458.72, 0, 8.16165, 8.16165
46, 900.00000, 2458.72, 0, 8.16165, 8.16165
46, 1800.00000, 2458.72, 0, 8.16165, 8.16165
46, 2700.00000, 2464.31, 0, 7.71443, 7.71443
47, 0.00000, 2464.3, 0, 7.71443, 7.71443
47, 900.00000, 2464.3, 0, 7.71443, 7.71443
47, 1800.00000, 2472.62, 0, 7.04361, 7.04361
47, 2700.00000, 2472.63, 0, 7.04361, 7.04361
48, 0.00000, 2472.63, 0, 7.04361, 7.04361
