hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
0, 900.00000, 2359.72, 0, 13.7801, 13.7801
0, 1800.00000, 2359.72, 0, 13.7799, 13.7799
0, 2700.00000, 2372.43, 0, 12.2738, 12.2738
1, 0.00000, 2372.43, 0, 12.2738, 12.2738
1, 900.00000, 2372.43, 0, 12.2738, 12.2738
1, 1800.00000, 2379.96, 0, 11.3062, 11.3062
1, 2700.00000, 2379.96, 0, 11.3061, 11.3061
2, 0.00000, 2379.96, 0, 11.3061, 11.3061
2, 900.00000, 2379.96, 0, 11.3061, 11.3061
2, 1800.00000, 2379.96, 0, 11.3061, 11.3061
2, 2700.00000, 2389.05, 0, 10.9587, 10.9587
3, 0.00000, 2389.05, 0, 10.9588, 10.9588
3, 900.00000, 2389.05, 0, 10.9588, 10.9588
3, 1800.00000, 2393.76, 0, 10.4808, 10.4808
3, 2700.00000, 2393.76, 0, 10.4809, 10.4809
4, 0.00000, 2393.76, 0, 10.4809, 10.4809
4, 900.00000, 2393.76, 0, 10.4809, 10.4809
4, 1800.00000, 2393.76, 0, 10.4809, 10.4809
4, 2700.00000, 2389.01, 0, 10.4473, 10.4473
5, 0.00000, 2389.01, 0, 10.4473, 10.4473
5, 900.00000, 2389.01, 0, 10.4473, 10.4473
5, 1800.00000, 2382.43, 0, 10.8773, 10.8773
5, 2700.00000, 2382.43, 0, 10.8773, 10.8773
6, 0.00000, 2382.43, 0, 10.8773, 10.8773
6, 900.00000, 2382.43, 0, 10.8773, 10.8773
6, 1800.00000, 2382.43, 0, 10.8773, 10.8773
6, 2700.00000, 2380.24, 0, 11.8723, 11.8723
7, 0.00000, 2380.24, 0, 11.8722, 11.8722
7, 900.00000, 2380.24, 0, 11.8722, 11.8722
7, 1800.00000, 2375.45, 0, 13.5386, 13.5386
7, 2700.00000, 2375.45, 0, 13.5384, 13.5384
8, 0.00000, 2375.45, 0, 13.5384, 13.5384
